Style Id,AG,Group Name,Status,Rank in Group,Live Since,Days Live,Organic Impressions,Inorganic Impressions,Total Impressions,Organic/Day,Ad Saturation,Demand Score,Opportunity Score,Health,Max CPC,Target ROI,Monthly Budget,Daily Budget
34714096,AG6,Dormant - Excluded,EXCLUDED,622,2025-06-03,456,290,0,290,0.636,0.0,32.0,32.0,LOW,0.0,0.0,0.0,0.0
35843900,AG6,Dormant - Excluded,EXCLUDED,623,2025-07-21,408,275,0,275,0.674,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
35334623,AG6,Dormant - Excluded,EXCLUDED,624,2025-07-04,425,280,0,280,0.659,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
34949593,AG6,Dormant - Excluded,EXCLUDED,625,2025-06-16,443,285,0,285,0.643,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
34704138,AG6,Dormant - Excluded,EXCLUDED,626,2025-06-03,456,287,0,287,0.629,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
34726136,AG6,Dormant - Excluded,EXCLUDED,627,2025-06-04,455,287,0,287,0.631,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
34846780,AG6,Dormant - Excluded,EXCLUDED,628,2025-06-10,449,287,0,287,0.639,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
34611055,AG6,Dormant - Excluded,EXCLUDED,629,2025-05-30,460,289,0,289,0.628,0.0,31.9,31.9,LOW,0.0,0.0,0.0,0.0
35843928,AG6,Dormant - Excluded,EXCLUDED,630,2025-07-21,408,274,0,274,0.672,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
35087410,AG6,Dormant - Excluded,EXCLUDED,631,2025-06-23,436,281,0,281,0.644,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
35087490,AG6,Dormant - Excluded,EXCLUDED,632,2025-06-23,436,281,0,281,0.644,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
34846737,AG6,Dormant - Excluded,EXCLUDED,633,2025-06-11,448,285,0,285,0.636,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
34846822,AG6,Dormant - Excluded,EXCLUDED,634,2025-06-11,448,285,0,285,0.636,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
34704143,AG6,Dormant - Excluded,EXCLUDED,635,2025-06-03,456,286,0,286,0.627,0.0,31.8,31.8,LOW,0.0,0.0,0.0,0.0
35844108,AG6,Dormant - Excluded,EXCLUDED,636,2025-07-21,408,272,0,272,0.667,0.0,31.7,31.7,LOW,0.0,0.0,0.0,0.0
35843775,AG6,Dormant - Excluded,EXCLUDED,637,2025-07-21,408,273,0,273,0.669,0.0,31.7,31.7,LOW,0.0,0.0,0.0,0.0
34801217,AG6,Dormant - Excluded,EXCLUDED,638,2025-06-07,452,284,0,284,0.628,0.0,31.7,31.7,LOW,0.0,0.0,0.0,0.0
34704179,AG6,Dormant - Excluded,EXCLUDED,639,2025-06-03,456,285,0,285,0.625,0.0,31.7,31.7,LOW,0.0,0.0,0.0,0.0
39587679,AG6,Dormant - Excluded,EXCLUDED,640,2026-01-24,221,183,0,183,0.828,0.0,31.7,31.7,LOW,0.0,0.0,0.0,0.0
36225671,AG6,Dormant - Excluded,EXCLUDED,641,2025-08-06,392,267,0,267,0.681,0.0,31.6,31.6,LOW,0.0,0.0,0.0,0.0
34748960,AG6,Dormant - Excluded,EXCLUDED,642,2025-06-06,453,283,0,283,0.625,0.0,31.6,31.6,LOW,0.0,0.0,0.0,0.0
34783228,AG6,Dormant - Excluded,EXCLUDED,643,2025-06-06,453,283,0,283,0.625,0.0,31.6,31.6,LOW,0.0,0.0,0.0,0.0
34704367,AG6,Dormant - Excluded,EXCLUDED,644,2025-06-03,456,284,0,284,0.623,0.0,31.6,31.6,LOW,0.0,0.0,0.0,0.0
36225673,AG6,Dormant - Excluded,EXCLUDED,645,2025-08-05,393,266,0,266,0.677,0.0,31.5,31.5,LOW,0.0,0.0,0.0,0.0
34783271,AG6,Dormant - Excluded,EXCLUDED,646,2025-06-10,449,281,0,281,0.626,0.0,31.5,31.5,LOW,0.0,0.0,0.0,0.0
34704186,AG6,Dormant - Excluded,EXCLUDED,647,2025-06-03,456,282,0,282,0.618,0.0,31.5,31.5,LOW,0.0,0.0,0.0,0.0
34714112,AG6,Dormant - Excluded,EXCLUDED,648,2025-06-03,456,283,0,283,0.621,0.0,31.5,31.5,LOW,0.0,0.0,0.0,0.0
40564907,AG6,Dormant - Excluded,EXCLUDED,649,2026-03-10,176,117,0,117,0.665,0.0,31.5,31.5,LOW,0.0,0.0,0.0,0.0
35843971,AG6,Dormant - Excluded,EXCLUDED,650,2025-07-21,408,269,0,269,0.659,0.0,31.4,31.4,LOW,0.0,0.0,0.0,0.0
34949636,AG6,Dormant - Excluded,EXCLUDED,651,2025-06-16,443,277,0,277,0.625,0.0,31.4,31.4,LOW,0.0,0.0,0.0,0.0
34783326,AG6,Dormant - Excluded,EXCLUDED,652,2025-06-10,449,279,0,279,0.621,0.0,31.4,31.4,LOW,0.0,0.0,0.0,0.0
34838056,AG6,Dormant - Excluded,EXCLUDED,653,2025-06-11,448,279,0,279,0.623,0.0,31.4,31.4,LOW,0.0,0.0,0.0,0.0
35843651,AG6,Dormant - Excluded,EXCLUDED,654,2025-07-20,409,268,0,268,0.655,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
35481324,AG6,Dormant - Excluded,EXCLUDED,655,2025-07-08,421,271,0,271,0.644,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
34949317,AG6,Dormant - Excluded,EXCLUDED,656,2025-06-16,443,276,0,276,0.623,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
34846714,AG6,Dormant - Excluded,EXCLUDED,657,2025-06-11,448,277,0,277,0.618,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
34714086,AG6,Dormant - Excluded,EXCLUDED,658,2025-06-04,455,279,0,279,0.613,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
33809315,AG6,Dormant - Excluded,EXCLUDED,659,2025-04-26,494,289,0,289,0.585,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
40564924,AG6,Dormant - Excluded,EXCLUDED,660,2026-03-10,176,116,0,116,0.659,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
40564932,AG6,Dormant - Excluded,EXCLUDED,661,2026-03-10,176,116,0,116,0.659,0.0,31.3,31.3,LOW,0.0,0.0,0.0,0.0
35087426,AG6,Dormant - Excluded,EXCLUDED,662,2025-06-23,436,273,0,273,0.626,0.0,31.2,31.2,LOW,0.0,0.0,0.0,0.0
34838013,AG6,Dormant - Excluded,EXCLUDED,663,2025-06-11,448,276,0,276,0.616,0.0,31.2,31.2,LOW,0.0,0.0,0.0,0.0
34783272,AG6,Dormant - Excluded,EXCLUDED,664,2025-06-06,453,278,0,278,0.614,0.0,31.2,31.2,LOW,0.0,0.0,0.0,0.0
34704165,AG6,Dormant - Excluded,EXCLUDED,665,2025-06-03,456,279,0,279,0.612,0.0,31.2,31.2,LOW,0.0,0.0,0.0,0.0
35706084,AG6,Dormant - Excluded,EXCLUDED,666,2025-07-16,413,266,0,266,0.644,0.0,31.0,31.0,LOW,0.0,0.0,0.0,0.0
35706302,AG6,Dormant - Excluded,EXCLUDED,667,2025-07-16,413,266,0,266,0.644,0.0,31.0,31.0,LOW,0.0,0.0,0.0,0.0
34949561,AG6,Dormant - Excluded,EXCLUDED,668,2025-06-16,443,272,0,272,0.614,0.0,31.0,31.0,LOW,0.0,0.0,0.0,0.0
34704369,AG6,Dormant - Excluded,EXCLUDED,669,2025-06-03,456,276,0,276,0.605,0.0,31.0,31.0,LOW,0.0,0.0,0.0,0.0
35087918,AG6,Dormant - Excluded,EXCLUDED,670,2025-06-23,436,269,0,269,0.617,0.0,30.9,30.9,LOW,0.0,0.0,0.0,0.0
34703867,AG6,Dormant - Excluded,EXCLUDED,671,2025-06-03,456,273,0,273,0.599,0.0,30.9,30.9,LOW,0.0,0.0,0.0,0.0
34611082,AG6,Dormant - Excluded,EXCLUDED,672,2025-05-30,460,275,0,275,0.598,0.0,30.9,30.9,LOW,0.0,0.0,0.0,0.0
36804983,AG6,Dormant - Excluded,EXCLUDED,673,2025-09-06,361,209,0,209,0.579,0.0,30.8,30.8,LOW,0.0,0.0,0.0,0.0
36225638,AG6,Dormant - Excluded,EXCLUDED,674,2025-08-05,393,260,0,260,0.662,0.0,30.8,30.8,LOW,0.0,0.0,0.0,0.0
35843254,AG6,Dormant - Excluded,EXCLUDED,675,2025-07-21,408,263,0,263,0.645,0.0,30.8,30.8,LOW,0.0,0.0,0.0,0.0
35843950,AG6,Dormant - Excluded,EXCLUDED,676,2025-07-21,408,263,0,263,0.645,0.0,30.8,30.8,LOW,0.0,0.0,0.0,0.0
35706043,AG6,Dormant - Excluded,EXCLUDED,677,2025-07-16,413,263,0,263,0.637,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
35087375,AG6,Dormant - Excluded,EXCLUDED,678,2025-06-23,436,267,0,267,0.612,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
35087399,AG6,Dormant - Excluded,EXCLUDED,679,2025-06-23,436,267,0,267,0.612,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34949915,AG6,Dormant - Excluded,EXCLUDED,680,2025-06-16,443,269,0,269,0.607,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34783230,AG6,Dormant - Excluded,EXCLUDED,681,2025-06-06,453,270,0,270,0.596,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34704172,AG6,Dormant - Excluded,EXCLUDED,682,2025-06-03,456,271,0,271,0.594,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34726129,AG6,Dormant - Excluded,EXCLUDED,683,2025-06-04,455,271,0,271,0.596,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34611070,AG6,Dormant - Excluded,EXCLUDED,684,2025-05-31,459,272,0,272,0.593,0.0,30.7,30.7,LOW,0.0,0.0,0.0,0.0
34714055,AG6,Dormant - Excluded,EXCLUDED,685,2025-06-04,455,269,0,269,0.591,0.0,30.6,30.6,LOW,0.0,0.0,0.0,0.0
34783235,AG6,Dormant - Excluded,EXCLUDED,686,2025-06-07,452,269,0,269,0.595,0.0,30.6,30.6,LOW,0.0,0.0,0.0,0.0
34611087,AG6,Dormant - Excluded,EXCLUDED,687,2025-05-30,460,271,0,271,0.589,0.0,30.6,30.6,LOW,0.0,0.0,0.0,0.0
33798179,AG6,Dormant - Excluded,EXCLUDED,688,2025-04-27,493,280,0,280,0.568,0.0,30.6,30.6,LOW,0.0,0.0,0.0,0.0
34704386,AG6,Dormant - Excluded,EXCLUDED,689,2025-06-03,456,269,0,269,0.59,0.0,30.5,30.5,LOW,0.0,0.0,0.0,0.0
34611054,AG6,Dormant - Excluded,EXCLUDED,690,2025-05-30,460,270,0,270,0.587,0.0,30.5,30.5,LOW,0.0,0.0,0.0,0.0
35706262,AG6,Dormant - Excluded,EXCLUDED,691,2025-07-16,413,259,0,259,0.627,0.0,30.4,30.4,LOW,0.0,0.0,0.0,0.0
35087389,AG6,Dormant - Excluded,EXCLUDED,692,2025-06-23,436,264,0,264,0.606,0.0,30.4,30.4,LOW,0.0,0.0,0.0,0.0
35087544,AG6,Dormant - Excluded,EXCLUDED,693,2025-06-23,436,264,0,264,0.606,0.0,30.4,30.4,LOW,0.0,0.0,0.0,0.0
34949370,AG6,Dormant - Excluded,EXCLUDED,694,2025-06-16,443,265,0,265,0.598,0.0,30.4,30.4,LOW,0.0,0.0,0.0,0.0
33798193,AG6,Dormant - Excluded,EXCLUDED,695,2025-04-26,494,277,0,277,0.561,0.0,30.4,30.4,LOW,0.0,0.0,0.0,0.0
34825605,AG6,Dormant - Excluded,EXCLUDED,696,2025-06-10,449,265,0,265,0.59,0.0,30.3,30.3,LOW,0.0,0.0,0.0,0.0
35843613,AG6,Dormant - Excluded,EXCLUDED,697,2025-07-20,409,256,0,256,0.626,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
35286974,AG6,Dormant - Excluded,EXCLUDED,698,2025-07-01,428,260,0,260,0.607,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
35087975,AG6,Dormant - Excluded,EXCLUDED,699,2025-06-23,436,262,0,262,0.601,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
34849462,AG6,Dormant - Excluded,EXCLUDED,700,2025-06-11,448,264,0,264,0.589,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
34703899,AG6,Dormant - Excluded,EXCLUDED,701,2025-06-03,456,266,0,266,0.583,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
34704135,AG6,Dormant - Excluded,EXCLUDED,702,2025-06-03,456,266,0,266,0.583,0.0,30.2,30.2,LOW,0.0,0.0,0.0,0.0
35843790,AG6,Dormant - Excluded,EXCLUDED,703,2025-07-21,408,255,0,255,0.625,0.0,30.1,30.1,LOW,0.0,0.0,0.0,0.0
35706022,AG6,Dormant - Excluded,EXCLUDED,704,2025-07-16,413,256,0,256,0.62,0.0,30.1,30.1,LOW,0.0,0.0,0.0,0.0
34949870,AG6,Dormant - Excluded,EXCLUDED,705,2025-06-16,443,263,0,263,0.594,0.0,30.1,30.1,LOW,0.0,0.0,0.0,0.0
34825631,AG6,Dormant - Excluded,EXCLUDED,706,2025-06-09,450,264,0,264,0.587,0.0,30.1,30.1,LOW,0.0,0.0,0.0,0.0
35843824,AG6,Dormant - Excluded,EXCLUDED,707,2025-07-21,408,253,0,253,0.62,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
35706253,AG6,Dormant - Excluded,EXCLUDED,708,2025-07-16,413,255,0,255,0.617,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
34801284,AG6,Dormant - Excluded,EXCLUDED,709,2025-06-09,450,263,0,263,0.584,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
34726111,AG6,Dormant - Excluded,EXCLUDED,710,2025-06-04,455,264,0,264,0.58,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
34630441,AG6,Dormant - Excluded,EXCLUDED,711,2025-05-31,459,265,0,265,0.577,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
36805016,AG6,Dormant - Excluded,EXCLUDED,712,2025-09-06,361,201,0,201,0.557,0.0,30.0,30.0,LOW,0.0,0.0,0.0,0.0
34801185,AG6,Dormant - Excluded,EXCLUDED,713,2025-06-07,452,263,0,263,0.582,0.0,29.9,29.9,LOW,0.0,0.0,0.0,0.0
35844131,AG6,Dormant - Excluded,EXCLUDED,714,2025-07-21,408,251,0,251,0.615,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34949540,AG6,Dormant - Excluded,EXCLUDED,715,2025-06-16,443,259,0,259,0.585,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34949901,AG6,Dormant - Excluded,EXCLUDED,716,2025-06-16,443,259,0,259,0.585,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34846801,AG6,Dormant - Excluded,EXCLUDED,717,2025-06-11,448,261,0,261,0.583,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34704111,AG6,Dormant - Excluded,EXCLUDED,718,2025-06-04,455,263,0,263,0.578,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34611010,AG6,Dormant - Excluded,EXCLUDED,719,2025-05-30,460,264,0,264,0.574,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
33847418,AG6,Dormant - Excluded,EXCLUDED,720,2025-04-29,491,269,0,269,0.548,0.0,29.8,29.8,LOW,0.0,0.0,0.0,0.0
34703858,AG6,Dormant - Excluded,EXCLUDED,721,2025-06-03,456,262,0,262,0.575,0.0,29.7,29.7,LOW,0.0,0.0,0.0,0.0
35706418,AG6,Dormant - Excluded,EXCLUDED,722,2025-07-16,413,250,0,250,0.605,0.0,29.6,29.6,LOW,0.0,0.0,0.0,0.0
34783346,AG6,Dormant - Excluded,EXCLUDED,723,2025-06-06,453,260,0,260,0.574,0.0,29.6,29.6,LOW,0.0,0.0,0.0,0.0
34801365,AG6,Dormant - Excluded,EXCLUDED,724,2025-06-09,450,260,0,260,0.578,0.0,29.6,29.6,LOW,0.0,0.0,0.0,0.0
34783319,AG6,Dormant - Excluded,EXCLUDED,725,2025-06-06,453,261,0,261,0.576,0.0,29.6,29.6,LOW,0.0,0.0,0.0,0.0
33798178,AG6,Dormant - Excluded,EXCLUDED,726,2025-04-26,494,268,0,268,0.543,0.0,29.6,29.6,LOW,0.0,0.0,0.0,0.0
35706025,AG6,Dormant - Excluded,EXCLUDED,727,2025-07-16,413,249,0,249,0.603,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
35087383,AG6,Dormant - Excluded,EXCLUDED,728,2025-06-23,436,254,0,254,0.583,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
34949469,AG6,Dormant - Excluded,EXCLUDED,729,2025-06-16,443,257,0,257,0.58,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
34949904,AG6,Dormant - Excluded,EXCLUDED,730,2025-06-16,443,257,0,257,0.58,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
34704160,AG6,Dormant - Excluded,EXCLUDED,731,2025-06-03,456,260,0,260,0.57,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
33847411,AG6,Dormant - Excluded,EXCLUDED,732,2025-04-29,491,266,0,266,0.542,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
39749636,AG6,Dormant - Excluded,EXCLUDED,733,2026-01-31,214,160,0,160,0.748,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
39749668,AG6,Dormant - Excluded,EXCLUDED,734,2026-01-31,214,160,0,160,0.748,0.0,29.5,29.5,LOW,0.0,0.0,0.0,0.0
35287067,AG6,Dormant - Excluded,EXCLUDED,735,2025-07-01,428,251,0,251,0.586,0.0,29.4,29.4,LOW,0.0,0.0,0.0,0.0
34846784,AG6,Dormant - Excluded,EXCLUDED,736,2025-06-11,448,257,0,257,0.574,0.0,29.4,29.4,LOW,0.0,0.0,0.0,0.0
34745795,AG6,Dormant - Excluded,EXCLUDED,737,2025-06-05,454,258,0,258,0.568,0.0,29.4,29.4,LOW,0.0,0.0,0.0,0.0
34611072,AG6,Dormant - Excluded,EXCLUDED,738,2025-05-30,460,259,0,259,0.563,0.0,29.4,29.4,LOW,0.0,0.0,0.0,0.0
36409584,AG6,Dormant - Excluded,EXCLUDED,739,2025-08-16,382,240,0,240,0.628,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
35843709,AG6,Dormant - Excluded,EXCLUDED,740,2025-07-21,408,245,0,245,0.6,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
35705962,AG6,Dormant - Excluded,EXCLUDED,741,2025-07-16,413,246,0,246,0.596,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
35481387,AG6,Dormant - Excluded,EXCLUDED,742,2025-07-08,421,248,0,248,0.589,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
34703776,AG6,Dormant - Excluded,EXCLUDED,743,2025-06-03,456,257,0,257,0.564,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
40564920,AG6,Dormant - Excluded,EXCLUDED,744,2026-03-10,176,104,0,104,0.591,0.0,29.3,29.3,LOW,0.0,0.0,0.0,0.0
35087987,AG6,Dormant - Excluded,EXCLUDED,745,2025-06-23,436,252,0,252,0.578,0.0,29.2,29.2,LOW,0.0,0.0,0.0,0.0
34801139,AG6,Dormant - Excluded,EXCLUDED,746,2025-06-09,450,254,0,254,0.564,0.0,29.2,29.2,LOW,0.0,0.0,0.0,0.0
34846867,AG6,Dormant - Excluded,EXCLUDED,747,2025-06-11,448,254,0,254,0.567,0.0,29.2,29.2,LOW,0.0,0.0,0.0,0.0
34748955,AG6,Dormant - Excluded,EXCLUDED,748,2025-06-05,454,256,0,256,0.564,0.0,29.2,29.2,LOW,0.0,0.0,0.0,0.0
35843918,AG6,Dormant - Excluded,EXCLUDED,749,2025-07-21,408,243,0,243,0.596,0.0,29.1,29.1,LOW,0.0,0.0,0.0,0.0
35706617,AG6,Dormant - Excluded,EXCLUDED,750,2025-07-16,413,244,0,244,0.591,0.0,29.1,29.1,LOW,0.0,0.0,0.0,0.0
34949934,AG6,Dormant - Excluded,EXCLUDED,751,2025-06-14,445,252,0,252,0.566,0.0,29.1,29.1,LOW,0.0,0.0,0.0,0.0
34838032,AG6,Dormant - Excluded,EXCLUDED,752,2025-06-11,448,253,0,253,0.565,0.0,29.1,29.1,LOW,0.0,0.0,0.0,0.0
34849429,AG6,Dormant - Excluded,EXCLUDED,753,2025-06-11,448,253,0,253,0.565,0.0,29.1,29.1,LOW,0.0,0.0,0.0,0.0
35286960,AG6,Dormant - Excluded,EXCLUDED,754,2025-07-01,428,248,0,248,0.579,0.0,29.0,29.0,LOW,0.0,0.0,0.0,0.0
34949892,AG6,Dormant - Excluded,EXCLUDED,755,2025-06-16,443,250,0,250,0.564,0.0,29.0,29.0,LOW,0.0,0.0,0.0,0.0
34783323,AG6,Dormant - Excluded,EXCLUDED,756,2025-06-06,453,253,0,253,0.558,0.0,29.0,29.0,LOW,0.0,0.0,0.0,0.0
34801327,AG6,Dormant - Excluded,EXCLUDED,757,2025-06-09,450,253,0,253,0.562,0.0,29.0,29.0,LOW,0.0,0.0,0.0,0.0
33798190,AG6,Dormant - Excluded,EXCLUDED,758,2025-04-26,494,263,0,263,0.532,0.0,29.0,29.0,LOW,0.0,0.0,0.0,0.0
35843289,AG6,Dormant - Excluded,EXCLUDED,759,2025-07-21,408,241,0,241,0.591,0.0,28.9,28.9,LOW,0.0,0.0,0.0,0.0
35286948,AG6,Dormant - Excluded,EXCLUDED,760,2025-07-01,428,247,0,247,0.577,0.0,28.9,28.9,LOW,0.0,0.0,0.0,0.0
34611085,AG6,Dormant - Excluded,EXCLUDED,761,2025-05-30,460,253,0,253,0.55,0.0,28.9,28.9,LOW,0.0,0.0,0.0,0.0
33847404,AG6,Dormant - Excluded,EXCLUDED,762,2025-04-29,491,262,0,262,0.534,0.0,28.9,28.9,LOW,0.0,0.0,0.0,0.0
35482133,AG6,Dormant - Excluded,EXCLUDED,763,2025-07-08,421,244,0,244,0.58,0.0,28.8,28.8,LOW,0.0,0.0,0.0,0.0
39587496,AG6,Dormant - Excluded,EXCLUDED,764,2026-01-23,222,156,0,156,0.703,0.0,28.8,28.8,LOW,0.0,0.0,0.0,0.0
35843765,AG6,Dormant - Excluded,EXCLUDED,765,2025-07-21,408,240,0,240,0.588,0.0,28.7,28.7,LOW,0.0,0.0,0.0,0.0
34783280,AG6,Dormant - Excluded,EXCLUDED,766,2025-06-06,453,249,0,249,0.55,0.0,28.7,28.7,LOW,0.0,0.0,0.0,0.0
34783296,AG6,Dormant - Excluded,EXCLUDED,767,2025-06-06,453,249,0,249,0.55,0.0,28.7,28.7,LOW,0.0,0.0,0.0,0.0
35088055,AG6,Dormant - Excluded,EXCLUDED,768,2025-06-23,436,245,0,245,0.562,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
34949485,AG6,Dormant - Excluded,EXCLUDED,769,2025-06-16,443,246,0,246,0.555,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
34846717,AG6,Dormant - Excluded,EXCLUDED,770,2025-06-11,448,247,0,247,0.551,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
34837968,AG6,Dormant - Excluded,EXCLUDED,771,2025-06-11,448,248,0,248,0.554,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
34726059,AG6,Dormant - Excluded,EXCLUDED,772,2025-06-04,455,249,0,249,0.547,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
34749006,AG6,Dormant - Excluded,EXCLUDED,773,2025-06-05,454,249,0,249,0.548,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
39749629,AG6,Dormant - Excluded,EXCLUDED,774,2026-01-31,214,152,0,152,0.71,0.0,28.6,28.6,LOW,0.0,0.0,0.0,0.0
35843274,AG6,Dormant - Excluded,EXCLUDED,775,2025-07-21,408,238,0,238,0.583,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
35843628,AG6,Dormant - Excluded,EXCLUDED,776,2025-07-21,408,238,0,238,0.583,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
35843779,AG6,Dormant - Excluded,EXCLUDED,777,2025-07-21,408,238,0,238,0.583,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
34704090,AG6,Dormant - Excluded,EXCLUDED,778,2025-06-03,456,248,0,248,0.544,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
34481768,AG6,Dormant - Excluded,EXCLUDED,779,2025-05-26,464,250,0,250,0.539,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
33871252,AG6,Dormant - Excluded,EXCLUDED,780,2025-04-30,490,256,0,256,0.522,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
33798181,AG6,Dormant - Excluded,EXCLUDED,781,2025-04-26,494,258,0,258,0.522,0.0,28.5,28.5,LOW,0.0,0.0,0.0,0.0
35843483,AG6,Dormant - Excluded,EXCLUDED,782,2025-07-20,409,238,0,238,0.582,0.0,28.4,28.4,LOW,0.0,0.0,0.0,0.0
35087805,AG6,Dormant - Excluded,EXCLUDED,783,2025-06-24,435,243,0,243,0.559,0.0,28.4,28.4,LOW,0.0,0.0,0.0,0.0
34846746,AG6,Dormant - Excluded,EXCLUDED,784,2025-06-10,449,246,0,246,0.548,0.0,28.4,28.4,LOW,0.0,0.0,0.0,0.0
34726098,AG6,Dormant - Excluded,EXCLUDED,785,2025-06-04,455,247,0,247,0.543,0.0,28.4,28.4,LOW,0.0,0.0,0.0,0.0
35843936,AG6,Dormant - Excluded,EXCLUDED,786,2025-07-21,408,237,0,237,0.581,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
35087724,AG6,Dormant - Excluded,EXCLUDED,787,2025-06-23,436,242,0,242,0.555,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
34838001,AG6,Dormant - Excluded,EXCLUDED,788,2025-06-11,448,244,0,244,0.545,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
34846752,AG6,Dormant - Excluded,EXCLUDED,789,2025-06-10,449,245,0,245,0.546,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
34611073,AG6,Dormant - Excluded,EXCLUDED,790,2025-05-31,459,247,0,247,0.538,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
34703778,AG6,Dormant - Excluded,EXCLUDED,791,2025-06-03,456,247,0,247,0.542,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
34704081,AG6,Dormant - Excluded,EXCLUDED,792,2025-06-03,456,247,0,247,0.542,0.0,28.3,28.3,LOW,0.0,0.0,0.0,0.0
36603273,AG6,Dormant - Excluded,EXCLUDED,793,2025-08-26,372,228,0,228,0.613,0.0,28.2,28.2,LOW,0.0,0.0,0.0,0.0
34846863,AG6,Dormant - Excluded,EXCLUDED,794,2025-06-10,449,244,0,244,0.543,0.0,28.2,28.2,LOW,0.0,0.0,0.0,0.0
34704107,AG6,Dormant - Excluded,EXCLUDED,795,2025-06-03,456,246,0,246,0.539,0.0,28.2,28.2,LOW,0.0,0.0,0.0,0.0
36603172,AG6,Dormant - Excluded,EXCLUDED,796,2025-08-26,372,227,0,227,0.61,0.0,28.1,28.1,LOW,0.0,0.0,0.0,0.0
